;Scopy version,f4beeb1
;Exported on,samedi octobre 12/10/2024
;Device,M2K
;Nr of samples,16937
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
10087,10.087,0.0312993,-0.0732059
10088,10.088,0.0312993,-0.0732059
10089,10.089,0.0312993,-0.0732059
10090,10.09,0.0312993,-0.0732059
10091,10.091,0.0312993,-0.0732059
10092,10.092,0.0312993,-0.0732059
10093,10.093,0.0312993,-0.0732059
10094,10.094,0.0312993,-0.0732059
10095,10.095,0.0312993,-0.0732059
10096,10.096,0.0312993,-0.0732059
10097,10.097,0.0312993,-0.0732059
10098,10.098,0.0312993,-0.0732059
10099,10.099,0.0312993,-0.0732059
10100,10.1,0.0312993,-0.0732059
10101,10.101,0.0312993,-0.0732059
10102,10.102,0.0312993,-0.0732059
10103,10.103,0.0312993,-0.0732059
10104,10.104,0.0312993,-0.0732059
10105,10.105,0.0312993,-0.0732059
10106,10.106,0.0312993,-0.0732059
10107,10.107,0.0312993,-0.0732059
10108,10.108,0.0312993,-0.0732059
10109,10.109,0.0312993,-0.0732059
10110,10.11,0.0312993,-0.0732059
10111,10.111,0.0312993,-0.0732059
10112,10.112,0.0312993,-0.0732059
10113,10.113,0.0312993,-0.0732059
10114,10.114,0.0312993,-0.0732059
10115,10.115,0.0312993,-0.0732059
10116,10.116,0.0312993,-0.0732059
10117,10.117,0.0312993,-0.0732059
10118,10.118,0.0312993,-0.0732059
10119,10.119,0.0312993,-0.0732059
10120,10.12,0.0312993,-0.0732059
10121,10.121,0.0312993,-0.0732059
10122,10.122,0.0312993,-0.0732059
10123,10.123,0.0312993,-0.0732059
10124,10.124,0.0312993,-0.0732059
10125,10.125,0.0312993,-0.0732059
10126,10.126,0.0312993,-0.0732059
10127,10.127,0.0312993,-0.0732059
10128,10.128,0.0312993,-0.0732059
10129,10.129,0.0312993,-0.0732059
10130,10.13,0.0312993,-0.0732059
10131,10.131,0.0312993,-0.0732059
10132,10.132,0.0312993,-0.0732059
10133,10.133,0.0312993,-0.0732059
10134,10.134,0.0312993,-0.0732059
10135,10.135,0.0312993,-0.0732059
10136,10.136,0.0312993,-0.0732059
10137,10.137,0.0312993,-0.0732059
10138,10.138,0.0312993,-0.0732059
10139,10.139,0.0312993,-0.0732059
10140,10.14,0.0312993,-0.0732059
10141,10.141,0.0312993,-0.0732059
10142,10.142,0.0312993,-0.0732059
10143,10.143,0.0312993,-0.0732059
10144,10.144,0.0312993,-0.0732059
10145,10.145,0.0312993,-0.0732059
10146,10.146,0.0312993,-0.0732059
10147,10.147,0.0312993,-0.0732059
10148,10.148,0.0312993,-0.0732059
10149,10.149,0.0312993,-0.0732059
10150,10.15,0.0312993,-0.0732059
10151,10.151,0.0312993,-0.0732059
10152,10.152,0.0312993,-0.0732059
10153,10.153,0.0312993,-0.0732059
10154,10.154,0.0312993,-0.0732059
10155,10.155,0.0312993,-0.0732059
10156,10.156,0.0312993,-0.0732059
10157,10.157,0.0312993,-0.0732059
10158,10.158,0.0312993,-0.0732059
10159,10.159,0.0312993,-0.0732059
10160,10.16,0.0312993,-0.0732059
10161,10.161,0.0312993,-0.0732059
10162,10.162,0.0312993,-0.0732059
10163,10.163,0.0312993,-0.0732059
10164,10.164,0.0312993,-0.0732059
10165,10.165,0.0312993,-0.0732059
10166,10.166,0.0312993,-0.0732059
10167,10.167,0.0312993,-0.0732059
10168,10.168,0.0312993,-0.0732059
10169,10.169,0.0312993,-0.0732059
10170,10.17,0.0312993,-0.0732059
10171,10.171,0.0312993,-0.0732059
10172,10.172,0.0312993,-0.0732059
10173,10.173,0.0312993,-0.0732059
10174,10.174,0.0312993,-0.0732059
10175,10.175,0.0312993,-0.0732059
10176,10.176,0.0312993,-0.0732059
10177,10.177,0.0312993,-0.0732059
10178,10.178,0.0312993,-0.0732059
10179,10.179,0.0312993,-0.0732059
10180,10.18,0.0312993,-0.0732059
10181,10.181,0.0312993,-0.0732059
10182,10.182,0.0312993,-0.0732059
10183,10.183,0.0312993,-0.0732059
10184,10.184,0.0312993,-0.0732059
10185,10.185,0.0312993,-0.0732059
10186,10.186,0.0312993,-0.0732059
10187,10.187,0.0312993,-0.0732059
10188,10.188,0.0312993,-0.0732059
10189,10.189,0.0312993,-0.0732059
10190,10.19,0.0312993,-0.0732059
10191,10.191,0.0312993,-0.0732059
10192,10.192,0.0312993,-0.0732059
10193,10.193,0.0312993,-0.0732059
10194,10.194,0.0312993,-0.0732059
10195,10.195,0.0312993,-0.0732059
10196,10.196,0.0312993,-0.0732059
10197,10.197,0.0312993,-0.0732059
10198,10.198,0.0312993,-0.0732059
10199,10.199,0.0312993,-0.0732059
10200,10.2,0.0312993,-0.0732059
10201,10.201,0.0312993,-0.0732059
10202,10.202,0.0312993,-0.0732059
10203,10.203,0.0312993,-0.0732059
10204,10.204,0.0312993,-0.0732059
10205,10.205,0.0312993,-0.0732059
10206,10.206,0.0312993,-0.0732059
10207,10.207,0.0312993,-0.0732059
10208,10.208,0.0312993,-0.0732059
10209,10.209,0.0312993,-0.0732059
10210,10.21,0.0312993,-0.0732059
10211,10.211,0.0312993,-0.0732059
10212,10.212,0.0312993,-0.0732059
10213,10.213,0.0312993,-0.0732059
10214,10.214,0.0312993,-0.0732059
10215,10.215,0.0312993,-0.0732059
10216,10.216,0.0312993,-0.0732059
10217,10.217,0.0312993,-0.0732059
10218,10.218,0.0312993,-0.0732059
10219,10.219,0.0312993,-0.0732059
10220,10.22,0.0312993,-0.0732059
10221,10.221,0.0312993,-0.0732059
10222,10.222,0.0312993,-0.0732059
10223,10.223,0.0312993,-0.0732059
10224,10.224,0.0312993,-0.0732059
10225,10.225,0.0312993,-0.0732059
10226,10.226,0.0312993,-0.0732059
10227,10.227,0.0312993,-0.0732059
10228,10.228,0.0312993,-0.0732059
10229,10.229,0.0312993,-0.0732059
10230,10.23,0.0312993,-0.0732059
10231,10.231,0.0312993,-0.0732059
10232,10.232,0.0312993,-0.0732059
10233,10.233,0.0312993,-0.0732059
10234,10.234,0.0312993,-0.0732059
10235,10.235,0.0312993,-0.0732059
10236,10.236,0.0312993,-0.0732059
10237,10.237,0.0312993,-0.0732059
10238,10.238,0.0312993,-0.0732059
10239,10.239,0.0312993,-0.0732059
10240,10.24,0.0312993,-0.0732059
10241,10.241,0.0312993,-0.0732059
10242,10.242,0.0312993,-0.0732059
10243,10.243,0.0312993,-0.0732059
10244,10.244,0.0312993,-0.0732059
10245,10.245,0.0312993,-0.0732059
10246,10.246,0.0312993,-0.0732059
10247,10.247,0.0312993,-0.0732059
10248,10.248,0.0312993,-0.0732059
10249,10.249,0.0312993,-0.0732059
10250,10.25,0.0312993,-0.0732059
10251,10.251,0.0312993,-0.0732059
10252,10.252,0.0312993,-0.0732059
10253,10.253,0.0312993,-0.0732059
10254,10.254,0.0312993,-0.0732059
10255,10.255,0.0312993,-0.0732059
10256,10.256,0.0312993,-0.0732059
10257,10.257,0.0312993,-0.0732059
10258,10.258,0.0312993,-0.0732059
10259,10.259,0.0312993,-0.0732059
10260,10.26,0.0312993,-0.0732059
10261,10.261,0.0312993,-0.0732059
10262,10.262,0.0312993,-0.0732059
10263,10.263,0.0312993,-0.0732059
10264,10.264,0.0312993,-0.0732059
10265,10.265,0.0312993,-0.0732059
10266,10.266,0.0312993,-0.0732059
10267,10.267,0.0312993,-0.0732059
10268,10.268,0.0312993,-0.0732059
10269,10.269,0.0312993,-0.0732059
10270,10.27,0.0312993,-0.0732059
10271,10.271,0.0312993,-0.0732059
10272,10.272,0.0312993,-0.0732059
10273,10.273,0.0312993,-0.0732059
10274,10.274,0.0312993,-0.0732059
10275,10.275,0.0417324,-0.0732059
10276,10.276,0.0973756,-0.0732059
10277,10.277,0.0904202,-0.0732059
10278,10.278,0.0938979,-0.0732059
10279,10.279,0.0938979,-0.0732059
10280,10.28,0.0938979,-0.0732059
10281,10.281,0.0956368,-0.0732059
10282,10.282,0.0904202,-0.0732059
10283,10.283,0.0938979,-0.0732059
10284,10.284,0.0938979,-0.0732059
10285,10.285,0.0938979,-0.0732059
10286,10.286,0.0938979,-0.0732059
10287,10.287,0.0904202,-0.0732059
10288,10.288,0.0956368,-0.0732059
10289,10.289,0.0956368,-0.0732059
10290,10.29,0.0956368,-0.0732059
10291,10.291,0.0956368,-0.0732059
10292,10.292,0.0938979,-0.0732059
10293,10.293,0.0904202,-0.0732059
10294,10.294,0.0956368,-0.0732059
10295,10.295,0.0938979,-0.0732059
10296,10.296,0.0938979,-0.0732059
10297,10.297,0.0956368,-0.0732059
10298,10.298,0.0956368,-0.0732059
10299,10.299,0.0956368,-0.0732059
10300,10.3,0.0956368,-0.0732059
10301,10.301,0.0956368,-0.0732059
10302,10.302,0.0956368,-0.0732059
10303,10.303,0.0956368,-0.0732059
10304,10.304,0.0904202,-0.0732059
10305,10.305,0.0904202,-0.0732059
10306,10.306,0.0956368,-0.0732059
10307,10.307,0.0973756,-0.0732059
10308,10.308,0.0938979,-0.0732059
10309,10.309,0.0938979,-0.0732059
10310,10.31,0.0938979,-0.0732059
10311,10.311,0.0938979,-0.0732059
10312,10.312,0.0938979,-0.0732059
10313,10.313,0.0938979,-0.0732059
10314,10.314,0.0938979,-0.0732059
10315,10.315,0.0938979,-0.0732059
10316,10.316,0.0938979,-0.0732059
10317,10.317,0.0904202,-0.0732059
10318,10.318,0.0956368,-0.0732059
10319,10.319,0.0973756,-0.0732059
10320,10.32,0.0973756,-0.0732059
10321,10.321,0.0973756,-0.0732059
10322,10.322,0.0973756,-0.0732059
10323,10.323,0.0973756,-0.0732059
10324,10.324,0.0973756,-0.0732059
10325,10.325,0.0973756,-0.0732059
10326,10.326,0.0973756,-0.0732059
10327,10.327,0.0973756,-0.0732059
10328,10.328,0.0973756,-0.0732059
10329,10.329,0.0973756,-0.0732059
10330,10.33,0.0973756,-0.0732059
10331,10.331,0.0973756,-0.0732059
10332,10.332,0.0973756,-0.0732059
10333,10.333,0.0973756,-0.0732059
10334,10.334,0.0973756,-0.0732059
10335,10.335,0.0973756,-0.0732059
10336,10.336,0.0973756,-0.0732059
10337,10.337,0.0973756,-0.0732059
10338,10.338,0.0973756,-0.0732059
10339,10.339,0.0973756,-0.0732059
10340,10.34,0.0973756,-0.0732059
10341,10.341,0.0973756,-0.0732059
10342,10.342,0.0973756,-0.0732059
10343,10.343,0.0973756,-0.0732059
10344,10.344,0.0973756,-0.0732059
10345,10.345,0.0973756,-0.0732059
10346,10.346,0.0973756,-0.0732059
10347,10.347,0.0973756,-0.0732059
10348,10.348,0.0973756,-0.0732059
10349,10.349,0.0973756,-0.0732059
10350,10.35,0.0973756,-0.0732059
10351,10.351,0.0973756,-0.0732059
10352,10.352,0.0973756,-0.0732059
10353,10.353,0.0973756,-0.0732059
10354,10.354,0.0973756,-0.0732059
10355,10.355,0.0973756,-0.0732059
10356,10.356,0.0973756,-0.0732059
10357,10.357,0.0973756,-0.0732059
10358,10.358,0.0973756,-0.0732059
10359,10.359,0.0973756,-0.0732059
10360,10.36,0.0973756,-0.0732059
10361,10.361,0.0973756,-0.0732059
10362,10.362,0.0973756,-0.0732059
10363,10.363,0.0973756,-0.0732059
10364,10.364,0.0973756,-0.0732059
10365,10.365,0.0973756,-0.0732059
10366,10.366,0.0973756,-0.0732059
10367,10.367,0.0973756,-0.0732059
10368,10.368,0.0973756,-0.0732059
10369,10.369,0.0973756,-0.0732059
10370,10.37,0.0973756,-0.0732059
10371,10.371,0.0973756,-0.0732059
10372,10.372,0.0973756,-0.0732059
10373,10.373,0.0973756,-0.0732059
10374,10.374,0.0973756,-0.0732059
10375,10.375,0.0973756,-0.0732059
10376,10.376,0.0973756,-0.0732059
10377,10.377,0.0973756,-0.0732059
10378,10.378,0.0973756,-0.0732059
10379,10.379,0.0973756,-0.0732059
10380,10.38,0.0973756,-0.0732059
10381,10.381,0.0973756,-0.0732059
10382,10.382,0.0973756,-0.0732059
10383,10.383,0.0973756,-0.0732059
10384,10.384,0.0973756,-0.0732059
10385,10.385,0.0973756,-0.0732059
10386,10.386,0.0973756,-0.0732059
10387,10.387,0.0973756,-0.0732059
10388,10.388,0.0973756,-0.0732059
10389,10.389,0.0973756,-0.0732059
10390,10.39,0.0973756,-0.0732059
10391,10.391,0.0973756,-0.0732059
10392,10.392,0.0973756,-0.0732059
10393,10.393,0.0973756,-0.0732059
10394,10.394,0.0973756,-0.0732059
10395,10.395,0.0973756,-0.0732059
10396,10.396,0.0973756,-0.0732059
10397,10.397,0.0973756,-0.0732059
10398,10.398,0.0973756,-0.0732059
10399,10.399,0.0973756,-0.0732059
10400,10.4,0.0973756,-0.0732059
10401,10.401,0.0973756,-0.0732059
10402,10.402,0.0973756,-0.0732059
10403,10.403,0.0973756,-0.0732059
10404,10.404,0.0973756,-0.0732059
10405,10.405,0.0973756,-0.0732059
10406,10.406,0.0973756,-0.0732059
10407,10.407,0.0973756,-0.0732059
10408,10.408,0.0973756,-0.0732059
10409,10.409,0.0973756,-0.0732059
10410,10.41,0.0973756,-0.0732059
10411,10.411,0.0973756,-0.0732059
10412,10.412,0.0973756,-0.0732059
10413,10.413,0.0973756,-0.0732059
10414,10.414,0.0973756,-0.0732059
10415,10.415,0.0973756,-0.0732059
10416,10.416,0.0973756,-0.0732059
10417,10.417,0.0973756,-0.0732059
10418,10.418,0.0973756,-0.0732059
10419,10.419,0.0973756,-0.0732059
10420,10.42,0.0973756,-0.0732059
10421,10.421,0.0973756,-0.0732059
10422,10.422,0.0973756,-0.0732059
10423,10.423,0.0973756,-0.0732059
10424,10.424,0.0973756,-0.0732059
10425,10.425,0.0973756,-0.0732059
10426,10.426,0.0973756,-0.0732059
10427,10.427,0.0973756,-0.0732059
10428,10.428,0.0973756,-0.0732059
10429,10.429,0.0973756,-0.0732059
10430,10.43,0.0973756,-0.0732059
10431,10.431,0.0973756,-0.0732059
10432,10.432,0.0973756,-0.0732059
10433,10.433,0.0973756,-0.0732059
10434,10.434,0.0973756,-0.0732059
10435,10.435,0.0973756,-0.0732059
10436,10.436,0.0973756,-0.0732059
10437,10.437,0.0973756,-0.0732059
10438,10.438,0.0973756,-0.0732059
10439,10.439,0.0973756,-0.0732059
10440,10.44,0.0973756,-0.0732059
10441,10.441,0.0973756,-0.0732059
10442,10.442,0.0973756,-0.0732059
10443,10.443,0.0973756,-0.0732059
10444,10.444,0.0973756,-0.0732059
10445,10.445,0.0973756,-0.0732059
10446,10.446,0.0973756,-0.0732059
10447,10.447,0.0973756,-0.0732059
10448,10.448,0.0973756,-0.0732059
10449,10.449,0.0973756,-0.0732059
10450,10.45,0.0973756,-0.0732059
10451,10.451,0.0973756,-0.0732059
10452,10.452,0.0973756,-0.0732059
10453,10.453,0.0973756,-0.0732059
10454,10.454,0.0973756,-0.0732059
10455,10.455,0.0973756,-0.0732059
10456,10.456,0.0973756,-0.0732059
10457,10.457,0.0973756,-0.0732059
10458,10.458,0.0973756,-0.0732059
10459,10.459,0.0973756,-0.0732059
10460,10.46,0.0973756,-0.0732059
10461,10.461,0.0973756,-0.0732059
10462,10.462,0.0973756,-0.0732059
10463,10.463,0.0973756,-0.0732059
10464,10.464,0.0973756,-0.0732059
10465,10.465,0.0973756,-0.0732059
10466,10.466,0.0973756,-0.0732059
10467,10.467,0.0973756,-0.0732059
10468,10.468,0.0956368,-0.0732059
10469,10.469,0.0973756,-0.0732059
10470,10.47,0.0973756,-0.0732059
10471,10.471,0.0973756,-0.0732059
10472,10.472,0.0973756,-0.0732059
10473,10.473,0.0973756,-0.0732059
10474,10.474,0.0973756,-0.0732059
10475,10.475,0.0973756,-0.0732059
10476,10.476,0.0973756,-0.0732059
10477,10.477,0.0973756,-0.0732059
10478,10.478,0.0973756,-0.0732059
10479,10.479,0.0973756,-0.0732059
10480,10.48,0.0973756,-0.0732059
10481,10.481,0.0973756,-0.0732059
10482,10.482,0.0973756,-0.0732059
10483,10.483,0.0973756,-0.0732059
10484,10.484,0.0973756,-0.0732059
10485,10.485,0.0973756,-0.0732059
10486,10.486,0.0973756,-0.0732059
10487,10.487,0.0973756,-0.0732059
10488,10.488,0.0973756,-0.0732059
10489,10.489,0.0973756,-0.0732059
10490,10.49,0.0973756,-0.0732059
10491,10.491,0.0973756,-0.0732059
10492,10.492,0.0973756,-0.0732059
10493,10.493,0.0973756,-0.0732059
10494,10.494,0.0973756,-0.0732059
10495,10.495,0.0973756,-0.0732059
10496,10.496,0.0973756,-0.0732059
10497,10.497,0.0973756,-0.0732059
10498,10.498,0.0973756,-0.0732059
10499,10.499,0.0973756,-0.0732059
10500,10.5,0.0973756,-0.0732059
10501,10.501,0.0973756,-0.0732059
10502,10.502,0.0973756,-0.0732059
10503,10.503,0.0973756,-0.0732059
10504,10.504,0.0973756,-0.0732059
10505,10.505,0.0973756,-0.0732059
10506,10.506,0.0973756,-0.0732059
10507,10.507,0.0973756,-0.0732059
10508,10.508,0.0973756,-0.0732059
10509,10.509,0.0973756,-0.0732059
10510,10.51,0.0973756,-0.0732059
10511,10.511,0.0973756,-0.0732059
10512,10.512,0.0973756,-0.0732059
10513,10.513,0.0973756,-0.0732059
10514,10.514,0.0973756,-0.0732059
10515,10.515,0.0973756,-0.0732059
10516,10.516,0.0973756,-0.0732059
10517,10.517,0.0973756,-0.0732059
10518,10.518,0.0973756,-0.0732059
10519,10.519,0.0973756,-0.0732059
10520,10.52,0.0973756,-0.0732059
10521,10.521,0.0973756,-0.0732059
10522,10.522,0.0973756,-0.0732059
10523,10.523,0.0973756,-0.0732059
10524,10.524,0.0973756,-0.0732059
10525,10.525,0.0973756,-0.0732059
10526,10.526,0.0973756,-0.0732059
10527,10.527,0.0973756,-0.0732059
10528,10.528,0.0973756,-0.0732059
10529,10.529,0.0973756,-0.0732059
10530,10.53,0.0973756,-0.0732059
10531,10.531,0.0973756,-0.0732059
10532,10.532,0.0973756,-0.0732059
10533,10.533,0.0973756,-0.0732059
10534,10.534,0.0973756,-0.0732059
10535,10.535,0.0973756,-0.0732059
10536,10.536,0.0973756,-0.0732059
10537,10.537,0.0973756,-0.0732059
10538,10.538,0.0973756,-0.0732059
10539,10.539,0.0973756,-0.0732059
10540,10.54,0.0973756,-0.0732059
10541,10.541,0.0973756,-0.0732059
10542,10.542,0.0973756,-0.0732059
10543,10.543,0.0973756,-0.0732059
10544,10.544,0.0973756,-0.0732059
10545,10.545,0.0973756,-0.0732059
10546,10.546,0.0973756,-0.0732059
10547,10.547,0.0973756,-0.0732059
10548,10.548,0.0973756,-0.0732059
10549,10.549,0.0973756,-0.0732059
10550,10.55,0.0973756,-0.0732059
10551,10.551,0.0973756,-0.0732059
10552,10.552,0.0973756,-0.0732059
10553,10.553,0.0973756,-0.0732059
10554,10.554,0.0973756,-0.0732059
10555,10.555,0.0973756,-0.0732059
10556,10.556,0.0973756,-0.0732059
10557,10.557,0.0973756,-0.0732059
10558,10.558,0.0973756,-0.0732059
10559,10.559,0.0973756,-0.0732059
10560,10.56,0.0973756,-0.0732059
10561,10.561,0.0973756,-0.0732059
10562,10.562,0.0973756,-0.0732059
10563,10.563,0.0973756,-0.0732059
10564,10.564,0.0973756,-0.0732059
10565,10.565,0.0973756,-0.0732059
10566,10.566,0.0973756,-0.0732059
10567,10.567,0.0973756,-0.0732059
10568,10.568,0.0973756,-0.0732059
10569,10.569,0.0973756,-0.0732059
10570,10.57,0.0973756,-0.0732059
10571,10.571,0.0973756,-0.0732059
10572,10.572,0.0973756,-0.0732059
10573,10.573,0.0973756,-0.0732059
10574,10.574,0.0973756,-0.0732059
10575,10.575,0.0973756,-0.0732059
10576,10.576,0.0973756,-0.0732059
10577,10.577,0.0973756,-0.0732059
10578,10.578,0.0973756,-0.0732059
10579,10.579,0.0973756,-0.0732059
10580,10.58,0.0973756,-0.0732059
10581,10.581,0.0973756,-0.0732059
10582,10.582,0.0973756,-0.0732059
10583,10.583,0.0973756,-0.0732059
10584,10.584,0.0973756,-0.0732059
10585,10.585,0.0973756,-0.0732059
10586,10.586,0.0973756,-0.0732059
10587,10.587,0.0973756,-0.0732059
10588,10.588,0.0973756,-0.0732059
10589,10.589,0.0973756,-0.0732059
10590,10.59,0.0973756,-0.0732059
10591,10.591,0.0973756,-0.0732059
10592,10.592,0.0973756,-0.0732059
10593,10.593,0.0973756,-0.0732059
10594,10.594,0.0973756,-0.0732059
10595,10.595,0.0973756,-0.0732059
10596,10.596,0.0973756,-0.0732059
10597,10.597,0.0973756,-0.0732059
10598,10.598,0.0973756,-0.0732059
10599,10.599,0.0973756,-0.0732059
10600,10.6,0.0973756,-0.0732059
10601,10.601,0.0973756,-0.0732059
10602,10.602,0.0973756,-0.0732059
10603,10.603,0.0973756,-0.0732059
10604,10.604,0.0973756,-0.0732059
10605,10.605,0.0973756,-0.0732059
10606,10.606,0.0973756,-0.0732059
10607,10.607,0.0973756,-0.0732059
10608,10.608,0.0973756,-0.0732059
10609,10.609,0.0973756,-0.0732059
10610,10.61,0.0973756,-0.0732059
10611,10.611,0.0973756,-0.0732059
10612,10.612,0.0973756,-0.0732059
10613,10.613,0.0973756,-0.0732059
10614,10.614,0.0973756,-0.0732059
10615,10.615,0.0973756,-0.0732059
10616,10.616,0.0973756,-0.0732059
10617,10.617,0.0973756,-0.0732059
10618,10.618,0.0973756,-0.0732059
10619,10.619,0.0973756,-0.0732059
10620,10.62,0.0973756,-0.0732059
10621,10.621,0.0973756,-0.0732059
10622,10.622,0.0973756,-0.0732059
10623,10.623,0.0973756,-0.0732059
10624,10.624,0.0973756,-0.0732059
10625,10.625,0.0973756,-0.0732059
10626,10.626,0.0973756,-0.0732059
10627,10.627,0.0973756,-0.0732059
10628,10.628,0.0973756,-0.0732059
10629,10.629,0.0973756,-0.0732059
10630,10.63,0.0973756,-0.0732059
10631,10.631,0.0973756,-0.0732059
10632,10.632,0.0973756,-0.0732059
10633,10.633,0.0973756,-0.0732059
10634,10.634,0.0973756,-0.0732059
10635,10.635,0.0973756,-0.0732059
10636,10.636,0.0973756,-0.0732059
10637,10.637,0.0973756,-0.0732059
10638,10.638,0.0973756,-0.0732059
10639,10.639,0.0973756,-0.0732059
10640,10.64,0.0973756,-0.0732059
10641,10.641,0.0973756,-0.0732059
10642,10.642,0.0973756,-0.0732059
10643,10.643,0.0973756,-0.0732059
10644,10.644,0.0973756,-0.0732059
10645,10.645,0.0973756,-0.0732059
10646,10.646,0.0973756,-0.0732059
10647,10.647,0.0973756,-0.0732059
10648,10.648,0.0973756,-0.0732059
10649,10.649,0.0973756,-0.0732059
10650,10.65,0.0973756,-0.0732059
10651,10.651,0.0973756,-0.0732059
10652,10.652,0.0973756,-0.0732059
10653,10.653,0.0973756,-0.0732059
10654,10.654,0.0973756,-0.0732059
10655,10.655,0.0973756,-0.0732059
10656,10.656,0.0973756,-0.0732059
10657,10.657,0.0973756,-0.0732059
10658,10.658,0.0973756,-0.0732059
10659,10.659,0.0973756,-0.0732059
10660,10.66,0.0973756,-0.0732059
10661,10.661,0.0973756,-0.0732059
10662,10.662,0.0973756,-0.0732059
10663,10.663,0.0973756,-0.0732059
10664,10.664,0.0973756,-0.0732059
10665,10.665,0.0973756,-0.0732059
10666,10.666,0.0973756,-0.0732059
10667,10.667,0.0973756,-0.0732059
10668,10.668,0.0973756,-0.0732059
10669,10.669,0.0973756,-0.0732059
10670,10.67,0.0973756,-0.0732059
10671,10.671,0.0973756,-0.0732059
10672,10.672,0.0973756,-0.0732059
10673,10.673,0.0973756,-0.0732059
10674,10.674,0.0973756,-0.0732059
10675,10.675,0.0973756,-0.0732059
10676,10.676,0.0973756,-0.0732059
10677,10.677,0.0973756,-0.0732059
10678,10.678,0.0973756,-0.0732059
10679,10.679,0.0973756,-0.0732059
10680,10.68,0.0973756,-0.0732059
10681,10.681,0.0973756,-0.0732059
10682,10.682,0.0973756,-0.0732059
10683,10.683,0.0973756,-0.0732059
10684,10.684,0.0973756,-0.0732059
10685,10.685,0.0973756,-0.0732059
10686,10.686,0.0973756,-0.0732059
10687,10.687,0.0973756,-0.0732059
10688,10.688,0.0973756,-0.0732059
10689,10.689,0.0973756,-0.0732059
10690,10.69,0.0973756,-0.0732059
10691,10.691,0.0973756,-0.0732059
10692,10.692,0.0973756,-0.0732059
10693,10.693,0.0973756,-0.0732059
10694,10.694,0.0973756,-0.0732059
10695,10.695,0.0973756,-0.0732059
10696,10.696,0.0973756,-0.0732059
10697,10.697,0.0973756,-0.0732059
10698,10.698,0.0973756,-0.0732059
10699,10.699,0.0973756,-0.0732059
10700,10.7,0.0973756,-0.0732059
10701,10.701,0.0973756,-0.0732059
10702,10.702,0.0973756,-0.0732059
10703,10.703,0.0973756,-0.0732059
10704,10.704,0.0973756,-0.0732059
10705,10.705,0.0973756,-0.0732059
10706,10.706,0.0973756,-0.0732059
10707,10.707,0.0973756,-0.0732059
10708,10.708,0.0973756,-0.0732059
10709,10.709,0.0973756,-0.0732059
10710,10.71,0.0973756,-0.0732059
10711,10.711,0.0973756,-0.0732059
10712,10.712,0.0973756,-0.0732059
10713,10.713,0.0973756,-0.0732059
10714,10.714,0.0973756,-0.0732059
10715,10.715,0.0973756,-0.0732059
10716,10.716,0.0973756,-0.0732059
10717,10.717,0.0973756,-0.0732059
10718,10.718,0.0973756,-0.0732059
10719,10.719,0.0973756,-0.0732059
10720,10.72,0.0973756,-0.0732059
10721,10.721,0.0973756,-0.0732059
10722,10.722,0.0973756,-0.0732059
10723,10.723,0.0973756,-0.0732059
10724,10.724,0.0973756,-0.0732059
10725,10.725,0.0973756,-0.0732059
10726,10.726,0.0973756,-0.0732059
10727,10.727,0.0973756,-0.0732059
10728,10.728,0.0973756,-0.0732059
10729,10.729,0.0973756,-0.0732059
10730,10.73,0.0973756,-0.0732059
10731,10.731,0.0973756,-0.0732059
10732,10.732,0.0973756,-0.0732059
10733,10.733,0.0973756,-0.0732059
10734,10.734,0.0973756,-0.0732059
10735,10.735,0.0973756,-0.0732059
10736,10.736,0.0973756,-0.0732059
10737,10.737,0.0973756,-0.0732059
10738,10.738,0.0973756,-0.0732059
10739,10.739,0.0973756,-0.0732059
10740,10.74,0.0973756,-0.0732059
10741,10.741,0.0973756,-0.0732059
10742,10.742,0.0973756,-0.0732059
10743,10.743,0.0973756,-0.0732059
10744,10.744,0.0973756,-0.0732059
10745,10.745,0.0973756,-0.0732059
10746,10.746,0.0973756,-0.0732059
10747,10.747,0.0973756,-0.0732059
10748,10.748,0.0973756,-0.0732059
10749,10.749,0.0973756,-0.0732059
10750,10.75,0.0973756,-0.0732059
10751,10.751,0.0973756,-0.0732059
10752,10.752,0.0973756,-0.0732059
10753,10.753,0.0973756,-0.0732059
10754,10.754,0.0973756,-0.0732059
10755,10.755,0.0973756,-0.0732059
10756,10.756,0.0973756,-0.0732059
10757,10.757,0.0973756,-0.0732059
10758,10.758,0.0973756,-0.0732059
10759,10.759,0.0973756,-0.0732059
10760,10.76,0.0973756,-0.0732059
10761,10.761,0.0973756,-0.0732059
10762,10.762,0.0973756,-0.0732059
10763,10.763,0.0973756,-0.0732059
10764,10.764,0.0973756,-0.0732059
10765,10.765,0.0973756,-0.0732059
10766,10.766,0.0973756,-0.0732059
10767,10.767,0.0973756,-0.0732059
10768,10.768,0.0973756,-0.0732059
10769,10.769,0.0973756,-0.0732059
10770,10.77,0.0973756,-0.0732059
10771,10.771,0.0973756,-0.0732059
10772,10.772,0.0973756,-0.0732059
10773,10.773,0.0973756,-0.0732059
10774,10.774,0.0973756,-0.0732059
10775,10.775,0.0973756,-0.0732059
10776,10.776,0.0973756,-0.0732059
10777,10.777,0.0973756,-0.0732059
10778,10.778,0.0973756,-0.0732059
10779,10.779,0.0973756,-0.0732059
10780,10.78,0.0973756,-0.0732059
