;Scopy version,f4beeb1
;Exported on,mardi octobre 08/10/2024
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
8757,7.922,0.0330382
8758,7.923,0.0330382
8759,7.924,0.0330382
8760,7.925,0.0330382
8761,7.926,0.0330382
8762,7.927,0.0330382
8763,7.928,0.0330382
8764,7.929,0.0330382
8765,7.93,0.0330382
8766,7.931,0.0330382
8767,7.932,0.0330382
8768,7.933,0.0330382
8769,7.934,0.0330382
8770,7.935,0.0330382
8771,7.936,0.0330382
8772,7.937,0.0330382
8773,7.938,0.0330382
8774,7.939,0.0330382
8775,7.94,0.0330382
8776,7.941,0.0330382
8777,7.942,0.0330382
8778,7.943,0.0330382
8779,7.944,0.0330382
8780,7.945,0.0330382
8781,7.946,0.0330382
8782,7.947,0.0330382
8783,7.948,0.0330382
8784,7.949,0.0330382
8785,7.95,0.0330382
8786,7.951,0.0330382
8787,7.952,0.0330382
8788,7.953,0.0330382
8789,7.954,0.0330382
8790,7.955,0.0330382
8791,7.956,0.0330382
8792,7.957,0.0330382
8793,7.958,0.0330382
8794,7.959,0.0330382
8795,7.96,0.0330382
8796,7.961,0.0330382
8797,7.962,0.0330382
8798,7.963,0.0330382
8799,7.964,0.0330382
8800,7.965,0.0330382
8801,7.966,0.0330382
8802,7.967,0.0330382
8803,7.968,0.0330382
8804,7.969,0.0330382
8805,7.97,0.0330382
8806,7.971,0.0330382
8807,7.972,0.0330382
8808,7.973,0.0330382
8809,7.974,0.0330382
8810,7.975,0.0330382
8811,7.976,0.0330382
8812,7.977,0.0330382
8813,7.978,0.0330382
8814,7.979,0.0330382
8815,7.98,0.0330382
8816,7.981,0.0330382
8817,7.982,0.0330382
8818,7.983,0.0330382
8819,7.984,0.0330382
8820,7.985,0.0330382
8821,7.986,0.0330382
8822,7.987,0.0330382
8823,7.988,0.0330382
8824,7.989,0.0330382
8825,7.99,0.0330382
8826,7.991,0.0330382
8827,7.992,0.0330382
8828,7.993,0.0330382
8829,7.994,0.0330382
8830,7.995,0.0330382
8831,7.996,0.0330382
8832,7.997,0.0330382
8833,7.998,0.0330382
8834,7.999,0.0330382
8835,8,0.0330382
8836,8.001,0.0330382
8837,8.002,0.0330382
8838,8.003,0.0330382
8839,8.004,0.0330382
8840,8.005,0.0330382
8841,8.006,0.0330382
8842,8.007,0.0330382
8843,8.008,0.0330382
8844,8.009,0.0330382
8845,8.01,0.0330382
8846,8.011,0.0330382
8847,8.012,0.0330382
8848,8.013,0.0330382
8849,8.014,0.0330382
8850,8.015,0.0330382
8851,8.016,0.0330382
8852,8.017,0.0330382
8853,8.018,0.0330382
8854,8.019,0.0330382
8855,8.02,0.0330382
8856,8.021,0.0330382
8857,8.022,0.0330382
8858,8.023,0.0330382
8859,8.024,0.0330382
8860,8.025,0.0330382
8861,8.026,0.0330382
8862,8.027,0.0330382
8863,8.028,0.0330382
8864,8.029,0.0330382
8865,8.03,0.0330382
8866,8.031,0.0330382
8867,8.032,0.0330382
8868,8.033,0.0330382
8869,8.034,0.0330382
8870,8.035,0.0330382
8871,8.036,0.0330382
8872,8.037,0.0330382
8873,8.038,0.0330382
8874,8.039,0.0330382
8875,8.04,0.0330382
8876,8.041,0.0330382
8877,8.042,0.0330382
8878,8.043,0.0330382
8879,8.044,0.0330382
8880,8.045,0.0330382
8881,8.046,0.0330382
8882,8.047,0.0330382
8883,8.048,0.0330382
8884,8.049,0.0330382
8885,8.05,0.0330382
8886,8.051,0.0330382
8887,8.052,0.0330382
8888,8.053,0.0330382
8889,8.054,0.0330382
8890,8.055,0.0330382
8891,8.056,0.0330382
8892,8.057,0.0330382
8893,8.058,0.0330382
8894,8.059,0.0330382
8895,8.06,0.0330382
8896,8.061,0.0330382
8897,8.062,0.0330382
8898,8.063,0.0330382
8899,8.064,0.0330382
8900,8.065,0.0330382
8901,8.066,0.0330382
8902,8.067,0.0330382
8903,8.068,0.0330382
8904,8.069,0.0330382
8905,8.07,0.0330382
8906,8.071,0.0330382
8907,8.072,0.0330382
8908,8.073,0.0330382
8909,8.074,0.0330382
8910,8.075,0.0330382
8911,8.076,0.0330382
8912,8.077,0.0330382
8913,8.078,0.0330382
8914,8.079,0.0330382
8915,8.08,0.0330382
8916,8.081,0.0330382
8917,8.082,0.0330382
8918,8.083,0.0330382
8919,8.084,0.0330382
8920,8.085,0.0330382
8921,8.086,0.0330382
8922,8.087,0.0330382
8923,8.088,0.0330382
8924,8.089,0.0330382
8925,8.09,0.0330382
8926,8.091,0.0330382
8927,8.092,0.0330382
8928,8.093,0.0330382
8929,8.094,0.0330382
8930,8.095,0.0330382
8931,8.096,0.0330382
8932,8.097,0.0330382
8933,8.098,0.0330382
8934,8.099,0.0330382
8935,8.1,0.0330382
8936,8.101,0.0330382
8937,8.102,0.0330382
8938,8.103,0.0330382
8939,8.104,0.0330382
8940,8.105,0.0330382
8941,8.106,0.0330382
8942,8.107,0.0330382
8943,8.108,0.0330382
8944,8.109,0.0330382
8945,8.11,0.0330382
8946,8.111,0.0330382
8947,8.112,0.0330382
8948,8.113,0.0330382
8949,8.114,0.0330382
8950,8.115,0.0330382
8951,8.116,0.0330382
8952,8.117,0.0330382
8953,8.118,0.0330382
8954,8.119,0.0330382
8955,8.12,0.0330382
8956,8.121,0.0330382
8957,8.122,0.0330382
8958,8.123,0.0330382
8959,8.124,0.0330382
8960,8.125,0.0330382
8961,8.126,0.0330382
8962,8.127,0.0330382
8963,8.128,0.0330382
8964,8.129,0.0330382
8965,8.13,0.0330382
8966,8.131,0.0330382
8967,8.132,0.0330382
8968,8.133,0.0330382
8969,8.134,0.0330382
8970,8.135,0.0330382
8971,8.136,0.0330382
8972,8.137,0.0330382
8973,8.138,0.0330382
8974,8.139,0.0330382
8975,8.14,0.0330382
8976,8.141,0.0330382
8977,8.142,0.0330382
8978,8.143,0.0330382
8979,8.144,0.0330382
8980,8.145,0.0330382
8981,8.146,0.0330382
8982,8.147,0.0330382
8983,8.148,0.0330382
8984,8.149,0.0330382
8985,8.15,0.0330382
8986,8.151,0.0330382
8987,8.152,0.0330382
8988,8.153,0.0330382
8989,8.154,0.0330382
8990,8.155,0.0330382
8991,8.156,0.0330382
8992,8.157,0.0330382
8993,8.158,0.0330382
8994,8.159,0.0330382
8995,8.16,0.0330382
8996,8.161,0.0330382
8997,8.162,0.0330382
8998,8.163,0.0330382
8999,8.164,0.0330382
9000,8.165,0.0330382
9001,8.166,0.0330382
9002,8.167,0.0330382
9003,8.168,0.0330382
9004,8.169,0.0330382
9005,8.17,0.0330382
9006,8.171,0.0330382
9007,8.172,0.0330382
9008,8.173,0.0330382
9009,8.174,0.0330382
9010,8.175,0.0330382
9011,8.176,0.0330382
9012,8.177,0.0278216
9013,8.178,0.0173885
9014,8.179,0.0173885
9015,8.18,0.0173885
9016,8.181,0.0173885
9017,8.182,0.0173885
9018,8.183,0.0173885
9019,8.184,0.0173885
9020,8.185,0.0173885
9021,8.186,0.0173885
9022,8.187,0.0173885
9023,8.188,0.0173885
9024,8.189,0.0173885
9025,8.19,0.0173885
9026,8.191,0.0173885
9027,8.192,0.0173885
9028,8.193,0.0173885
9029,8.194,0.0173885
9030,8.195,0.0173885
9031,8.196,0.0173885
9032,8.197,0.0173885
9033,8.198,0.0173885
9034,8.199,0.0173885
9035,8.2,0.0173885
9036,8.201,0.0173885
9037,8.202,0.0173885
9038,8.203,0.0173885
9039,8.204,0.0173885
9040,8.205,0.0173885
9041,8.206,0.0173885
9042,8.207,0.0173885
9043,8.208,0.0173885
9044,8.209,0.0173885
9045,8.21,0.0173885
9046,8.211,0.0173885
9047,8.212,0.0173885
9048,8.213,0.0173885
9049,8.214,0.0173885
9050,8.215,0.0173885
9051,8.216,0.0173885
9052,8.217,0.0173885
9053,8.218,0.0173885
9054,8.219,0.0173885
9055,8.22,0.0173885
9056,8.221,0.0173885
9057,8.222,0.0173885
9058,8.223,0.0173885
9059,8.224,0.0173885
9060,8.225,0.0173885
9061,8.226,0.0173885
9062,8.227,0.0173885
9063,8.228,0.0173885
9064,8.229,0.0173885
9065,8.23,0.0173885
9066,8.231,0.0173885
9067,8.232,0.0173885
9068,8.233,0.0173885
9069,8.234,0.0173885
9070,8.235,0.0173885
9071,8.236,0.0173885
9072,8.237,0.0173885
9073,8.238,0.0173885
9074,8.239,0.0173885
9075,8.24,0.0173885
9076,8.241,0.0173885
9077,8.242,0.0173885
9078,8.243,0.0173885
9079,8.244,0.0173885
9080,8.245,0.0173885
9081,8.246,0.0173885
9082,8.247,0.0173885
9083,8.248,0.0173885
9084,8.249,0.0173885
9085,8.25,0.0173885
9086,8.251,0.0173885
9087,8.252,0.0173885
9088,8.253,0.0173885
9089,8.254,0.0173885
9090,8.255,0.0173885
9091,8.256,0.0173885
9092,8.257,0.0173885
9093,8.258,0.0173885
9094,8.259,0.0173885
9095,8.26,0.0173885
9096,8.261,0.0173885
9097,8.262,0.0173885
9098,8.263,0.0173885
9099,8.264,0.0173885
9100,8.265,0.0173885
9101,8.266,0.0173885
9102,8.267,0.0173885
9103,8.268,0.0173885
9104,8.269,0.0173885
9105,8.27,0.0173885
9106,8.271,0.0173885
9107,8.272,0.0173885
9108,8.273,0.0173885
9109,8.274,0.0173885
9110,8.275,0.0173885
9111,8.276,0.0173885
9112,8.277,0.0173885
9113,8.278,0.0173885
9114,8.279,0.0173885
9115,8.28,0.0173885
9116,8.281,0.0173885
9117,8.282,0.0173885
9118,8.283,0.0173885
9119,8.284,0.0173885
9120,8.285,0.0173885
9121,8.286,0.0173885
9122,8.287,0.0173885
9123,8.288,0.0173885
9124,8.289,0.0173885
9125,8.29,0.0173885
9126,8.291,0.0173885
9127,8.292,0.0173885
9128,8.293,0.0173885
9129,8.294,0.0173885
9130,8.295,0.0173885
9131,8.296,0.0173885
9132,8.297,0.0173885
9133,8.298,0.0173885
9134,8.299,0.0173885
9135,8.3,0.0173885
9136,8.301,0.0173885
9137,8.302,0.0173885
9138,8.303,0.0173885
9139,8.304,0.0173885
9140,8.305,0.0173885
9141,8.306,0.0173885
9142,8.307,0.0173885
9143,8.308,0.0173885
9144,8.309,0.0173885
9145,8.31,0.0173885
9146,8.311,0.0173885
9147,8.312,0.0173885
9148,8.313,0.0173885
9149,8.314,0.0173885
9150,8.315,0.0173885
9151,8.316,0.0173885
9152,8.317,0.0173885
9153,8.318,0.0173885
9154,8.319,0.0173885
9155,8.32,0.0173885
9156,8.321,0.0173885
9157,8.322,0.0173885
9158,8.323,0.0173885
9159,8.324,0.0173885
9160,8.325,0.0173885
9161,8.326,0.0173885
9162,8.327,0.0173885
9163,8.328,0.0173885
9164,8.329,0.0173885
9165,8.33,0.0173885
9166,8.331,0.0173885
9167,8.332,0.0173885
9168,8.333,0.0173885
9169,8.334,0.0173885
9170,8.335,0.0173885
9171,8.336,0.0173885
9172,8.337,0.0173885
9173,8.338,0.0173885
9174,8.339,0.0173885
9175,8.34,0.0173885
9176,8.341,0.0173885
9177,8.342,0.0173885
9178,8.343,0.0173885
9179,8.344,0.0173885
9180,8.345,0.0173885
9181,8.346,0.0173885
9182,8.347,0.0173885
9183,8.348,0.0173885
9184,8.349,0.0173885
9185,8.35,0.0173885
9186,8.351,0.0173885
9187,8.352,0.0173885
9188,8.353,0.0173885
9189,8.354,0.0173885
9190,8.355,0.0173885
9191,8.356,0.0173885
9192,8.357,0.0173885
9193,8.358,0.0173885
9194,8.359,0.0173885
9195,8.36,0.0173885
9196,8.361,0.0173885
9197,8.362,0.0173885
9198,8.363,0.0173885
9199,8.364,0.0173885
9200,8.365,0.0173885
9201,8.366,0.0173885
9202,8.367,0.0173885
9203,8.368,0.0173885
9204,8.369,0.0173885
9205,8.37,0.0173885
9206,8.371,0.0173885
9207,8.372,0.0173885
9208,8.373,0.0173885
9209,8.374,0.0173885
9210,8.375,0.0173885
9211,8.376,0.0173885
9212,8.377,0.0173885
9213,8.378,0.0173885
9214,8.379,0.0173885
9215,8.38,0.0173885
9216,8.381,0.0173885
9217,8.382,0.0173885
9218,8.383,0.0173885
9219,8.384,0.0173885
9220,8.385,0.0173885
9221,8.386,0.0173885
9222,8.387,0.0173885
9223,8.388,0.0173885
9224,8.389,0.0173885
9225,8.39,0.0173885
9226,8.391,0.0173885
9227,8.392,0.0173885
9228,8.393,0.0173885
9229,8.394,0.0173885
9230,8.395,0.0173885
9231,8.396,0.0173885
9232,8.397,0.0173885
9233,8.398,0.0173885
9234,8.399,0.0173885
9235,8.4,0.0173885
9236,8.401,0.0173885
9237,8.402,0.0173885
9238,8.403,0.0173885
9239,8.404,0.0173885
9240,8.405,0.0173885
9241,8.406,0.0173885
9242,8.407,0.0173885
9243,8.408,0.0173885
9244,8.409,0.0173885
9245,8.41,0.0173885
9246,8.411,0.0173885
9247,8.412,0.0173885
9248,8.413,0.0173885
9249,8.414,0.0173885
9250,8.415,0.0173885
9251,8.416,0.0173885
9252,8.417,0.0173885
9253,8.418,0.0173885
9254,8.419,0.0173885
9255,8.42,0.0173885
9256,8.421,0.0173885
9257,8.422,0.0173885
9258,8.423,0.0173885
9259,8.424,0.0173885
9260,8.425,0.0173885
9261,8.426,0.0173885
9262,8.427,0.0173885
9263,8.428,0.0173885
9264,8.429,0.0173885
9265,8.43,0.0173885
9266,8.431,0.0173885
9267,8.432,0.0173885
9268,8.433,0.0173885
9269,8.434,0.0173885
9270,8.435,0.0173885
9271,8.436,0.0173885
9272,8.437,0.0173885
9273,8.438,0.0173885
9274,8.439,0.0173885
9275,8.44,0.0173885
9276,8.441,0.0173885
9277,8.442,0.0173885
9278,8.443,0.0173885
9279,8.444,0.0173885
9280,8.445,0.0173885
9281,8.446,0.0173885
9282,8.447,0.0173885
9283,8.448,0.0173885
9284,8.449,0.0173885
9285,8.45,0.0173885
9286,8.451,0.0173885
9287,8.452,0.0173885
9288,8.453,0.0173885
9289,8.454,0.0173885
9290,8.455,0.0173885
9291,8.456,0.0173885
9292,8.457,0.0173885
9293,8.458,0.0173885
9294,8.459,0.0173885
9295,8.46,0.0173885
9296,8.461,0.0173885
9297,8.462,0.0173885
9298,8.463,0.0173885
9299,8.464,0.0173885
9300,8.465,0.0173885
9301,8.466,0.0173885
9302,8.467,0.0173885
9303,8.468,0.0173885
9304,8.469,0.0173885
9305,8.47,0.0173885
9306,8.471,0.0173885
9307,8.472,0.0173885
9308,8.473,0.0173885
9309,8.474,0.0173885
9310,8.475,0.0173885
9311,8.476,0.0173885
9312,8.477,0.0173885
9313,8.478,0.0173885
9314,8.479,0.0173885
9315,8.48,0.0173885
9316,8.481,0.0173885
9317,8.482,0.0173885
9318,8.483,0.0173885
9319,8.484,0.0173885
9320,8.485,0.0173885
9321,8.486,0.0173885
9322,8.487,0.0173885
9323,8.488,0.0173885
9324,8.489,0.0173885
9325,8.49,0.0173885
9326,8.491,0.0173885
9327,8.492,0.0173885
9328,8.493,0.0173885
9329,8.494,0.0173885
9330,8.495,0.0173885
9331,8.496,0.0173885
9332,8.497,0.0173885
9333,8.498,0.0173885
9334,8.499,0.0173885
9335,8.5,0.0173885
9336,8.501,0.0173885
9337,8.502,0.0173885
9338,8.503,0.0173885
9339,8.504,0.0173885
9340,8.505,0.0173885
9341,8.506,0.0173885
9342,8.507,0.0173885
9343,8.508,0.0173885
9344,8.509,0.0173885
9345,8.51,0.0173885
9346,8.511,0.0173885
9347,8.512,0.0173885
9348,8.513,0.0173885
9349,8.514,0.0173885
9350,8.515,0.0173885
9351,8.516,0.0173885
9352,8.517,0.0173885
9353,8.518,0.0173885
9354,8.519,0.0173885
9355,8.52,0.0173885
9356,8.521,0.0173885
9357,8.522,0.0173885
9358,8.523,0.0173885
9359,8.524,0.0173885
9360,8.525,0.0173885
9361,8.526,0.0173885
9362,8.527,0.0173885
9363,8.528,0.0173885
9364,8.529,0.0173885
9365,8.53,0.0173885
9366,8.531,0.0173885
9367,8.532,0.0173885
9368,8.533,0.0173885
9369,8.534,0.0173885
9370,8.535,0.0173885
9371,8.536,0.0173885
9372,8.537,0.0173885
9373,8.538,0.0173885
9374,8.539,0.0173885
9375,8.54,0.0173885
9376,8.541,0.0173885
9377,8.542,0.0173885
9378,8.543,0.0173885
9379,8.544,0.0173885
9380,8.545,0.0173885
9381,8.546,0.0173885
9382,8.547,0.0173885
9383,8.548,0.0173885
9384,8.549,0.0173885
9385,8.55,0.0173885
9386,8.551,0.0173885
9387,8.552,0.0173885
9388,8.553,0.0173885
9389,8.554,0.0173885
9390,8.555,0.0173885
9391,8.556,0.0173885
9392,8.557,0.0173885
9393,8.558,0.0173885
9394,8.559,0.0173885
9395,8.56,0.0173885
9396,8.561,0.0173885
9397,8.562,0.0173885
9398,8.563,0.0173885
9399,8.564,0.0173885
9400,8.565,0.0173885
9401,8.566,0.0173885
9402,8.567,0.0173885
9403,8.568,0.0173885
9404,8.569,0.0173885
9405,8.57,0.0173885
9406,8.571,0.0173885
9407,8.572,0.0173885
9408,8.573,0.0173885
9409,8.574,0.0173885
9410,8.575,0.0173885
9411,8.576,0.0173885
9412,8.577,0.0173885
9413,8.578,0.0173885
9414,8.579,0.0173885
9415,8.58,0.0173885
9416,8.581,0.0173885
9417,8.582,0.0173885
9418,8.583,0.0173885
9419,8.584,0.0173885
9420,8.585,0.0173885
9421,8.586,0.0173885
9422,8.587,0.0173885
9423,8.588,0.0173885
9424,8.589,0.0173885
9425,8.59,0.0173885
9426,8.591,0.0173885
9427,8.592,0.0173885
9428,8.593,0.0173885
9429,8.594,0.0173885
9430,8.595,0.0173885
9431,8.596,0.0173885
9432,8.597,0.0173885
9433,8.598,0.0173885
9434,8.599,0.0173885
9435,8.6,0.0173885
9436,8.601,0.0173885
9437,8.602,0.0173885
9438,8.603,0.0173885
9439,8.604,0.0173885
9440,8.605,0.0173885
9441,8.606,0.0173885
9442,8.607,0.0173885
9443,8.608,0.0173885
9444,8.609,0.0173885
9445,8.61,0.0173885
9446,8.611,0.0173885
9447,8.612,0.0173885
9448,8.613,0.0173885
9449,8.614,0.0173885
9450,8.615,0.0173885
9451,8.616,0.0173885
9452,8.617,0.0173885
9453,8.618,0.0173885
9454,8.619,0.0173885
9455,8.62,0.0173885
9456,8.621,0.0173885
9457,8.622,0.0173885
9458,8.623,0.0173885
9459,8.624,0.0173885
9460,8.625,0.0173885
9461,8.626,0.0173885
9462,8.627,0.0173885
9463,8.628,0.0173885
9464,8.629,0.0173885
9465,8.63,0.0173885
9466,8.631,0.0173885
9467,8.632,0.0173885
9468,8.633,0.0173885
9469,8.634,0.0173885
9470,8.635,0.0173885
9471,8.636,0.0173885
9472,8.637,0.0173885
9473,8.638,0.0173885
9474,8.639,0.0173885
9475,8.64,0.0173885
9476,8.641,0.0173885
9477,8.642,0.0173885
9478,8.643,0.0173885
9479,8.644,0.0173885
9480,8.645,0.0173885
9481,8.646,0.0173885
9482,8.647,0.0173885
9483,8.648,0.0173885
9484,8.649,0.0173885
9485,8.65,0.0173885
9486,8.651,0.0173885
9487,8.652,0.0173885
9488,8.653,0.0173885
9489,8.654,0.0173885
9490,8.655,0.0173885
9491,8.656,0.0173885
9492,8.657,0.0173885
9493,8.658,0.0173885
9494,8.659,0.0173885
9495,8.66,0.0173885
9496,8.661,0.0156497
9497,8.662,0.0295605
9498,8.663,0.0330382
9499,8.664,0.0330382
9500,8.665,0.0330382
9501,8.666,0.0330382
9502,8.667,0.0330382
9503,8.668,0.0330382
9504,8.669,0.0330382
9505,8.67,0.0330382
9506,8.671,0.0330382
9507,8.672,0.0330382
9508,8.673,0.0330382
9509,8.674,0.0330382
9510,8.675,0.0330382
9511,8.676,0.0330382
9512,8.677,0.0330382
9513,8.678,0.0330382
9514,8.679,0.0330382
9515,8.68,0.0330382
9516,8.681,0.0330382
9517,8.682,0.0330382
9518,8.683,0.0330382
9519,8.684,0.0330382
9520,8.685,0.0330382
9521,8.686,0.0330382
9522,8.687,0.0330382
9523,8.688,0.0330382
9524,8.689,0.0330382
9525,8.69,0.0330382
9526,8.691,0.0330382
9527,8.692,0.0330382
9528,8.693,0.0330382
9529,8.694,0.0330382
9530,8.695,0.0330382
9531,8.696,0.0330382
9532,8.697,0.0330382
9533,8.698,0.0330382
9534,8.699,0.0330382
9535,8.7,0.0330382
9536,8.701,0.0330382
9537,8.702,0.0330382
9538,8.703,0.0330382
9539,8.704,0.0330382
9540,8.705,0.0330382
9541,8.706,0.0330382
9542,8.707,0.0330382
9543,8.708,0.0330382
9544,8.709,0.0330382
9545,8.71,0.0330382
9546,8.711,0.0330382
9547,8.712,0.0330382
9548,8.713,0.0330382
9549,8.714,0.0330382
9550,8.715,0.0330382
9551,8.716,0.0330382
9552,8.717,0.0330382
9553,8.718,0.0330382
9554,8.719,0.0330382
9555,8.72,0.0330382
9556,8.721,0.0330382
9557,8.722,0.0330382
9558,8.723,0.0330382
9559,8.724,0.0330382
9560,8.725,0.0330382
9561,8.726,0.0330382
9562,8.727,0.0330382
9563,8.728,0.0330382
9564,8.729,0.0330382
9565,8.73,0.0330382
9566,8.731,0.0330382
9567,8.732,0.0330382
9568,8.733,0.0330382
9569,8.734,0.0330382
9570,8.735,0.0330382
9571,8.736,0.0330382
9572,8.737,0.0330382
9573,8.738,0.0330382
9574,8.739,0.0330382
9575,8.74,0.0330382
9576,8.741,0.0330382
9577,8.742,0.0330382
9578,8.743,0.0330382
9579,8.744,0.0330382
9580,8.745,0.0330382
9581,8.746,0.0330382
9582,8.747,0.0330382
9583,8.748,0.0330382
9584,8.749,0.0330382
9585,8.75,0.0330382
9586,8.751,0.0330382
9587,8.752,0.0330382
9588,8.753,0.0330382
9589,8.754,0.0330382
9590,8.755,0.0330382
9591,8.756,0.0330382
9592,8.757,0.0330382
9593,8.758,0.0330382
9594,8.759,0.0330382
9595,8.76,0.0330382
9596,8.761,0.0330382
9597,8.762,0.0330382
9598,8.763,0.0330382
9599,8.764,0.0330382
9600,8.765,0.0330382
9601,8.766,0.0330382
9602,8.767,0.0330382
9603,8.768,0.0330382
9604,8.769,0.0330382
9605,8.77,0.0330382
9606,8.771,0.0330382
9607,8.772,0.0330382
9608,8.773,0.0330382
9609,8.774,0.0330382
9610,8.775,0.0330382
9611,8.776,0.0330382
9612,8.777,0.0330382
9613,8.778,0.0330382
9614,8.779,0.0330382
9615,8.78,0.0330382
9616,8.781,0.0330382
9617,8.782,0.0330382
9618,8.783,0.0330382
9619,8.784,0.0330382
9620,8.785,0.0330382
9621,8.786,0.0330382
9622,8.787,0.0330382
9623,8.788,0.0330382
9624,8.789,0.0330382
9625,8.79,0.0330382
9626,8.791,0.0330382
9627,8.792,0.0330382
9628,8.793,0.0330382
9629,8.794,0.0330382
9630,8.795,0.0330382
9631,8.796,0.0330382
9632,8.797,0.0330382
9633,8.798,0.0330382
9634,8.799,0.0330382
9635,8.8,0.0330382
9636,8.801,0.0330382
9637,8.802,0.0330382
9638,8.803,0.0330382
9639,8.804,0.0330382
9640,8.805,0.0330382
9641,8.806,0.0330382
9642,8.807,0.0330382
9643,8.808,0.0330382
9644,8.809,0.0330382
9645,8.81,0.0330382
9646,8.811,0.0330382
9647,8.812,0.0330382
9648,8.813,0.0330382
9649,8.814,0.0330382
9650,8.815,0.0330382
9651,8.816,0.0330382
9652,8.817,0.0330382
9653,8.818,0.0330382
9654,8.819,0.0330382
9655,8.82,0.0330382
9656,8.821,0.0330382
9657,8.822,0.0330382
9658,8.823,0.0330382
9659,8.824,0.0330382
9660,8.825,0.0330382
9661,8.826,0.0330382
9662,8.827,0.0330382
9663,8.828,0.0330382
9664,8.829,0.0330382
9665,8.83,0.0330382
9666,8.831,0.0330382
9667,8.832,0.0330382
9668,8.833,0.0330382
9669,8.834,0.0330382
9670,8.835,0.0330382
9671,8.836,0.0330382
9672,8.837,0.0330382
9673,8.838,0.0330382
9674,8.839,0.0330382
9675,8.84,0.0330382
9676,8.841,0.0330382
9677,8.842,0.0330382
9678,8.843,0.0330382
9679,8.844,0.0330382
9680,8.845,0.0330382
9681,8.846,0.0330382
9682,8.847,0.0330382
9683,8.848,0.0330382
9684,8.849,0.0330382
9685,8.85,0.0330382
9686,8.851,0.0330382
9687,8.852,0.0330382
9688,8.853,0.0330382
9689,8.854,0.0330382
9690,8.855,0.0330382
9691,8.856,0.0330382
9692,8.857,0.0330382
9693,8.858,0.0330382
9694,8.859,0.0330382
9695,8.86,0.0330382
9696,8.861,0.0330382
9697,8.862,0.0330382
9698,8.863,0.0330382
9699,8.864,0.0330382
9700,8.865,0.0330382
9701,8.866,0.0330382
9702,8.867,0.0330382
9703,8.868,0.0330382
9704,8.869,0.0330382
9705,8.87,0.0330382
9706,8.871,0.0330382
9707,8.872,0.0330382
9708,8.873,0.0330382
9709,8.874,0.0330382
9710,8.875,0.0330382
9711,8.876,0.0330382
9712,8.877,0.0330382
9713,8.878,0.0330382
9714,8.879,0.0330382
9715,8.88,0.0330382
9716,8.881,0.0330382
9717,8.882,0.0330382
9718,8.883,0.0330382
9719,8.884,0.0330382
9720,8.885,0.0330382
9721,8.886,0.0330382
9722,8.887,0.0330382
9723,8.888,0.0330382
9724,8.889,0.0330382
9725,8.89,0.0330382
9726,8.891,0.0330382
9727,8.892,0.0330382
9728,8.893,0.0330382
9729,8.894,0.0330382
9730,8.895,0.0330382
9731,8.896,0.0330382
9732,8.897,0.0330382
9733,8.898,0.0330382
9734,8.899,0.0330382
9735,8.9,0.0330382
9736,8.901,0.0330382
9737,8.902,0.0330382
9738,8.903,0.0330382
9739,8.904,0.0330382
9740,8.905,0.0330382
9741,8.906,0.0330382
9742,8.907,0.0330382
9743,8.908,0.0330382
9744,8.909,0.0330382
9745,8.91,0.0330382
9746,8.911,0.0330382
9747,8.912,0.0330382
9748,8.913,0.0330382
9749,8.914,0.0330382
9750,8.915,0.0330382
9751,8.916,0.0330382
9752,8.917,0.0330382
9753,8.918,0.0330382
9754,8.919,0.0330382
9755,8.92,0.0330382
9756,8.921,0.0330382
9757,8.922,0.0330382
9758,8.923,0.0330382
9759,8.924,0.0330382
9760,8.925,0.0330382
9761,8.926,0.0330382
9762,8.927,0.0330382
9763,8.928,0.0330382
9764,8.929,0.0330382
9765,8.93,0.0330382
9766,8.931,0.0330382
9767,8.932,0.0330382
9768,8.933,0.0330382
9769,8.934,0.0330382
9770,8.935,0.0330382
9771,8.936,0.0330382
9772,8.937,0.0330382
9773,8.938,0.0330382
9774,8.939,0.0330382
9775,8.94,0.0330382
9776,8.941,0.0330382
9777,8.942,0.0330382
9778,8.943,0.0330382
9779,8.944,0.0330382
9780,8.945,0.0330382
9781,8.946,0.0330382
9782,8.947,0.0330382
9783,8.948,0.0330382
9784,8.949,0.0330382
9785,8.95,0.0330382
9786,8.951,0.0330382
9787,8.952,0.0330382
9788,8.953,0.0330382
9789,8.954,0.0330382
9790,8.955,0.0330382
9791,8.956,0.0330382
9792,8.957,0.0330382
9793,8.958,0.0330382
9794,8.959,0.0330382
9795,8.96,0.0330382
9796,8.961,0.0330382
9797,8.962,0.0330382
9798,8.963,0.0330382
9799,8.964,0.0330382
9800,8.965,0.0330382
9801,8.966,0.0330382
9802,8.967,0.0330382
9803,8.968,0.0330382
9804,8.969,0.0330382
9805,8.97,0.0330382
9806,8.971,0.0330382
9807,8.972,0.0330382
9808,8.973,0.0330382
9809,8.974,0.0330382
9810,8.975,0.0330382
9811,8.976,0.0330382
9812,8.977,0.0330382
9813,8.978,0.0330382
9814,8.979,0.0330382
9815,8.98,0.0330382
9816,8.981,0.0330382
9817,8.982,0.0330382
9818,8.983,0.0330382
9819,8.984,0.0330382
9820,8.985,0.0330382
9821,8.986,0.0330382
9822,8.987,0.0330382
9823,8.988,0.0330382
9824,8.989,0.0330382
9825,8.99,0.0330382
